Date,Open,High,Low,Close,Adj Close,Volume
1/30/2008,135.580002,138.539993,134.600006,134.910004,109.457115,334939200
1/31/2008,133.399994,138.539993,133.199997,137.369995,111.45298,343680800
2/1/2008,137.940002,139.610001,137.520004,139.580002,113.246056,206843600
2/4/2008,139.210007,139.300003,137.639999,137.820007,111.818123,124694300
2/5/2008,135.940002,136.25,133.669998,134.130005,108.824265,286882500
2/6/2008,134.580002,135.25,132.410004,133.050003,107.948006,250792900
2/7/2008,131.800003,134.789993,131.729996,133.929993,108.661987,297368100
2/8/2008,133.089996,134.220001,132.100006,133.070007,107.964279,221643500
2/11/2008,133.100006,134.229996,132.039993,133.75,108.515968,188576300
2/12/2008,134.910004,136.309998,133.979996,134.990005,109.522018,256654400
2/13/2008,136.009995,137.059998,135.139999,136.369995,110.641663,181967800
2/14/2008,136.949997,137,134.789993,135.169998,109.668053,215207200
2/15/2008,134.5,135.220001,133.910004,135.139999,109.6437,154110300
2/19/2008,136.720001,136.889999,134.610001,135.520004,109.951996,145190000
2/20/2008,133.990005,136.550003,133.759995,135.919998,110.276543,220085700
2/21/2008,136.660004,137.009995,134.070007,134.789993,109.359726,201051200
2/22/2008,134.970001,135.850006,132.860001,135.619995,110.03315,205491000
2/25/2008,135.539993,137.649994,134.779999,137.330002,111.420532,190107000
2/26/2008,136.75,138.949997,136.5,138.360001,112.256203,212420700
2/27/2008,137.559998,139.139999,137.410004,138.220001,112.142609,168395800
2/28/2008,137.240005,137.960007,136.550003,136.869995,111.04731,170831100
2/29/2008,135.600006,135.679993,132.779999,133.820007,108.572769,252715200
3/3/2008,133.139999,133.809998,132.240005,133.5,108.313118,189483500
3/4/2008,132.229996,133.399994,130.990005,132.990005,107.899345,282513100
3/5/2008,133.419998,134.770004,132.339996,133.830002,108.580872,270681400
3/6/2008,132.979996,133.220001,130.550003,131.059998,106.333466,247911700
3/7/2008,129.770004,131.740005,128.580002,129.710007,105.23819,326434600
3/10/2008,129.839996,129.929993,127.589996,128,103.850761,235683600
3/11/2008,130.720001,132.720001,128.949997,132.600006,107.582924,341440600
3/12/2008,132.740005,133.770004,131.160004,131.360001,106.576874,229161100
3/13/2008,129.610001,132.639999,128.600006,131.649994,106.812149,351504200
3/14/2008,132.770004,132.809998,127.779999,129.610001,105.157051,484687800
3/17/2008,126.57,129.259995,126.07,128.300003,104.094193,405311100
3/18/2008,130.619995,133.690002,129.979996,133.630005,108.418594,334416600
3/19/2008,134.139999,134.649994,130.039993,130.320007,105.733093,345971600
3/20/2008,130.050003,132.910004,129.259995,132.080002,107.691551,245320700
3/24/2008,133.309998,135.809998,133.240005,134.720001,109.844078,208977300
3/25/2008,134.860001,135.550003,133.770004,134.850006,109.950066,192947200
3/26/2008,134.460007,135.089996,133.110001,133.199997,108.604721,196934300
3/27/2008,134.199997,134.440002,132.360001,132.779999,108.262299,225153200
3/28/2008,132.990005,133.360001,131.059998,131.509995,107.226807,180896100
3/31/2008,131.289993,132.729996,131.089996,131.970001,107.601883,166692100
4/1/2008,133.610001,136.839996,133.509995,136.610001,111.385078,254547300
4/2/2008,137.050003,137.669998,135.979996,136.699997,111.458466,210910800
4/3/2008,135.960007,137.440002,135.710007,137.039993,111.735703,175884800
4/4/2008,137.119995,137.960007,136.119995,136.889999,111.613388,204446800
4/7/2008,137.869995,138.570007,136.740005,136.960007,111.670486,154245500
4/8/2008,136.190002,136.919998,135.949997,136.820007,111.556313,148937300
4/9/2008,136.610001,136.800003,134.889999,135.830002,110.749107,195610600
4/10/2008,135.419998,136.669998,134.899994,136.020004,110.904053,192967800
4/11/2008,134.490005,135.119995,133.009995,133.380005,108.751526,222973300
4/14/2008,133.190002,133.539993,132.550003,132.929993,108.384575,160522000
4/15/2008,133.580002,133.690002,132.330002,133.240005,108.637367,172389200
4/16/2008,134.539993,136.910004,134.520004,136.850006,111.580772,189268900
4/17/2008,136.020004,137.25,135.660004,137.050003,111.743851,179665700
4/18/2008,138.940002,139.559998,138.259995,138.479996,112.909836,218530600
4/21/2008,138.229996,138.979996,137.850006,138.550003,112.96685,118587400
4/22/2008,138.190002,138.309998,136.899994,137.940002,112.469513,162166000
4/23/2008,138.089996,138.779999,137.119995,137.720001,112.290146,193309000
4/24/2008,138.080002,139.740005,137.039993,138.320007,112.779358,229381300
4/25/2008,139.399994,139.889999,137.910004,139.600006,113.823006,190788100
4/28/2008,139.880005,140.25,139.380005,139.630005,113.847443,105610200
4/29/2008,139.389999,139.729996,138.610001,139.080002,113.399025,125514100
4/30/2008,139.289993,140.589996,138.259995,138.259995,112.730423,208395900
5/1/2008,138.380005,141.119995,138.270004,141.119995,115.062347,187279500
5/2/2008,142.339996,142.369995,140.559998,141.509995,115.380295,181585500
5/5/2008,141.050003,141.610001,140.410004,140.830002,114.825844,118504500
5/6/2008,140.020004,142.199997,139.690002,142.050003,115.820595,179339800
5/7/2008,141.889999,142.039993,139.130005,139.520004,113.757782,199267300
5/8/2008,139.740005,140.320007,138.979996,139.160004,113.464195,178321200
5/9/2008,138.600006,139.389999,138.449997,138.899994,113.252213,152588200
5/12/2008,139.25,140.559998,138.729996,140.460007,114.5242,147865900
5/13/2008,140.800003,140.889999,139.729996,140.479996,114.540489,159132200
5/14/2008,141.070007,142.199997,140.460007,140.770004,114.776932,181910800
5/15/2008,141.039993,142.630005,140.830002,142.529999,116.211975,166927000
5/16/2008,142.860001,142.869995,141.610001,142.660004,116.318001,204236800
5/19/2008,142.809998,144.300003,142.300003,143.050003,116.635925,165664400
5/20/2008,142.270004,142.339996,141,141.889999,115.69014,178552100
5/21/2008,141.809998,142.119995,139,139.490005,113.733322,252724800
5/22/2008,139.429993,140.169998,139,139.509995,113.749611,170820400
5/23/2008,139.050003,139.660004,137.520004,137.639999,112.224922,181376400
5/27/2008,137.800003,139,137.529999,138.660004,113.056564,168322900
5/28/2008,139.169998,140,138,139.300003,113.5784,181288100
5/29/2008,139.130005,140.929993,139.080002,140,114.149109,173927200
5/30/2008,140.470001,140.740005,139.940002,140.350006,114.434502,117362000
6/2/2008,139.830002,139.860001,138,138.899994,113.252213,181069900
6/3/2008,139.300003,139.619995,137.229996,138.089996,112.591812,271965700
6/4/2008,137.699997,139.160004,137.460007,138.020004,112.534706,246637700
6/5/2008,138.580002,140.889999,138.320007,140.779999,114.78511,237867100
6/6/2008,139.550003,139.800003,136.220001,136.289993,111.124176,384276300
6/9/2008,136.860001,137.5,135.410004,136.619995,111.393265,228263900
6/10/2008,135.669998,137.100006,135.350006,135.940002,110.838799,260234900
6/11/2008,135.970001,136.259995,133.929993,133.940002,109.208107,283890100
6/12/2008,134.600006,135.869995,133.520004,134.449997,109.623947,252791800
6/13/2008,135.169998,136.520004,134.419998,136.149994,111.010025,244726900
6/16/2008,135.550003,136.929993,135.460007,136.229996,111.075249,185832500
6/17/2008,137.070007,137.119995,135.369995,135.570007,110.537102,191707700
6/18/2008,134.690002,135.520004,133.710007,134.25,109.460846,265893000
6/19/2008,134.149994,135.240005,133.5,134.419998,109.599503,304204900
6/20/2008,132.839996,133.089996,131.220001,131.580002,107.820518,289275700
6/23/2008,132.089996,132.229996,131.320007,131.449997,107.713959,165096400
6/24/2008,131.050003,132.440002,130.190002,131.190002,107.500916,267300600
6/25/2008,131.720001,133.399994,131.240005,131.809998,108.008942,287853900
6/26/2008,130.570007,131.419998,128.080002,128.229996,105.075401,297775000
6/27/2008,128.279999,128.860001,127.040001,127.529999,104.501808,303423400
6/30/2008,127.889999,128.910004,127.300003,127.980003,104.870537,258842600
7/1/2008,126.519997,128.470001,125.93,128.380005,105.198311,388622000
7/2/2008,128.789993,129.160004,125.949997,126.18,103.395576,288064600
7/3/2008,127.110001,127.110001,124.989998,126.309998,103.502113,239352500
7/7/2008,126.790001,127.339996,123.919998,125.019997,102.445038,372427300
7/8/2008,124.989998,127.389999,124.199997,127.239998,104.264168,375973700
7/9/2008,127.5,127.739998,124.389999,124.790001,102.256569,336729400
7/10/2008,124.43,125.790001,123.580002,125.300003,102.6745,436475700
7/11/2008,123.970001,125.900002,122.489998,123.839996,101.478073,481124600
7/14/2008,125.260002,125.5,122.400002,122.720001,100.560349,322720800
7/15/2008,121.800003,123.489998,120.019997,120.989998,99.142746,502502500
7/16/2008,121.449997,124.57,121.099998,123.959999,101.576454,371642900
7/17/2008,125.139999,126.260002,124.089996,125.199997,102.592514,375490600
7/18/2008,126.169998,126.419998,125.150002,125.980003,103.231689,267030100
7/21/2008,126.510002,126.800003,125.190002,126.050003,103.289063,222863000
7/22/2008,125.150002,127.800003,124.849998,127.480003,104.460838,296904200
7/23/2008,127.889999,129.149994,127.550003,128.169998,105.026245,311698400
7/24/2008,128.339996,128.410004,125.160004,125.510002,102.84655,248634500
7/25/2008,125.889999,126.489998,125.169998,125.480003,102.821983,219131000
7/28/2008,125.510002,126.059998,123.419998,123.639999,101.314224,205201300
7/29/2008,123.980003,126.379997,123.639999,126.279999,103.477501,261505600
7/30/2008,127.110001,128.600006,126.279999,128.529999,105.321228,354710000
7/31/2008,127.400002,128.570007,126.629997,126.830002,103.928223,277402100
8/1/2008,127.120003,127.279999,125.459999,126.160004,103.379158,248690900
8/4/2008,126.040001,126.139999,124.760002,124.989998,102.420433,188239600
8/5/2008,126.019997,128.559998,124.970001,128.360001,105.181946,251577600
8/6/2008,128.020004,129.300003,127.480003,128.929993,105.648979,209555400
8/7/2008,127.959999,128.440002,126.540001,127.010002,104.075691,246312500
8/8/2008,126.580002,129.929993,126.379997,129.369995,106.009544,260811700
8/11/2008,129.470001,131.509995,129.229996,130.710007,107.107574,249425800
8/12/2008,130.279999,130.699997,128.729996,129.350006,105.993179,213200800
8/13/2008,128.789993,129.649994,127.669998,128.570007,105.353989,256393200
8/14/2008,127.839996,130.279999,127.75,129.539993,106.148842,239555300
8/15/2008,129.929993,130.5,129.300003,130.169998,106.665108,181000800
8/18/2008,130.429993,130.479996,127.660004,128.389999,105.20652,172275100
8/19/2008,127.419998,127.690002,126.529999,126.989998,104.059311,194673700
8/20/2008,127.389999,127.949997,126.339996,127.580002,104.542786,225498200
8/21/2008,126.75,128.440002,126.599998,127.800003,104.723045,180609800
8/22/2008,128.669998,129.649994,127.800003,129.649994,106.238991,167715300
8/25/2008,128.800003,129.649994,126.75,127.019997,104.0839,171936900
8/26/2008,127.019997,127.870003,126.580002,127.389999,104.38707,159117200
8/27/2008,127.550003,128.830002,127.300003,128.630005,105.403198,171032800
8/28/2008,129.279999,130.339996,129.110001,130.190002,106.68148,167537100
8/29/2008,129.729996,130.139999,128.509995,128.789993,105.534256,189195800
9/2/2008,130.029999,130.710007,127.519997,127.989998,104.878723,252364900
9/3/2008,127.879997,128.5,126.93,127.879997,104.788605,251947000
9/4/2008,126.970001,127.230003,123.959999,124.029999,101.633789,340042500
9/5/2008,123.290001,124.949997,122,124.419998,101.953369,289503400
9/8/2008,128.039993,128.240005,124.419998,126.989998,104.059311,364075300
9/9/2008,127.099998,127.360001,122.800003,123.220001,100.97007,377326800
9/10/2008,123.889999,124.900002,122.550003,123.720001,101.379784,298916600
9/11/2008,122.120003,125.739998,121.599998,125.510002,102.84655,375369400
9/12/2008,124.290001,126.209999,123.830002,126.089996,103.321831,297851200
9/15/2008,121.629997,125.650002,119.889999,120.089996,98.405251,483607000
9/16/2008,117.199997,122.32,117,122.099998,100.052315,581744300
9/17/2008,119.639999,121.849998,116,116.610001,95.553658,624095600
9/18/2008,118.050003,121.790001,113.800003,120.07,98.388878,776114700
9/19/2008,126.699997,128,123.330002,124.120003,102.29628,501087800
9/22/2008,124.449997,124.75,120.360001,121.309998,99.980331,249966500
9/23/2008,120.849998,122.019997,118.279999,118.550003,97.705627,327470400
9/24/2008,119.349998,120,117.790001,118.93,98.018822,311818400
9/25/2008,119.400002,121.910004,118.440002,120.790001,99.551765,328253000
9/26/2008,118.830002,121.5,118.510002,120.849998,99.601204,285917400
9/29/2008,119.139999,119.339996,110.970001,111.379997,91.79631,459562300
9/30/2008,113.510002,116.800003,110.529999,115.989998,95.595757,328154400
10/1/2008,115.269997,116.690002,113.949997,116.059998,95.65345,332783000
10/2/2008,114.949997,115.110001,111.059998,111.849998,92.183662,365337800
10/3/2008,112.860001,115.449997,109.68,110.339996,90.939171,461798000
10/6/2008,107.150002,107.620003,100.639999,104.720001,86.307327,610637500
10/7/2008,106.839996,107.330002,99.650002,100.029999,82.441948,540012100
10/8/2008,97.519997,102.18,96.809998,97.510002,80.365028,725414800
10/9/2008,99.660004,100.620003,90.25,90.699997,74.752449,534485200
10/10/2008,86.760002,93.940002,83.580002,88.5,72.939255,871026300
10/13/2008,93.870003,101.349998,89.949997,101.349998,83.529877,455584000
10/14/2008,104.699997,105.529999,97.110001,99.849998,82.293579,546268300
10/15/2008,97.459999,97.800003,89.709999,90.019997,74.191963,484627500
10/16/2008,91.290001,94.769997,86.540001,93.769997,77.282654,708811200
10/17/2008,91.989998,98.589996,91.650002,93.209999,76.821091,476649000
10/20/2008,95.349998,99.099998,94.089996,98.809998,81.436455,321294200
10/21/2008,96.970001,98.639999,95.220001,95.860001,79.005157,356502000
10/22/2008,93.199997,95.860001,87.529999,90.639999,74.702972,516168000
10/23/2008,90.290001,92.449997,85.809998,91.690002,75.568352,634666400
10/24/2008,84.059998,89.919998,84,87.040001,71.735939,545812600
10/27/2008,85.970001,89.510002,83.699997,83.949997,69.18927,397288600
10/28/2008,87.339996,94.239998,84.529999,93.760002,77.274391,639939500
10/29/2008,93.769997,97.169998,92.099998,93.080002,76.713966,531270100
10/30/2008,95.779999,96.540001,92.900002,96.300003,79.367783,414582100
10/31/2008,95.080002,98.57,94.480003,96.830002,79.804588,411394000
11/3/2008,96.779999,97.690002,95.949997,97.110001,80.035393,205419400
11/4/2008,99.059998,100.860001,96.709999,100.410004,82.75515,346793400
11/5/2008,99.199997,100.709999,95,96.190002,79.277115,387844100
11/6/2008,94.459999,95.440002,90.059998,90.860001,74.884293,477721900
11/7/2008,91.650002,94,90.5,93.860001,77.356812,380391000
11/10/2008,95.209999,95.529999,90.919998,92.629997,76.343079,301773000
11/11/2008,90.760002,92.139999,88.650002,89.769997,73.985939,418498200
11/12/2008,88.230003,88.949997,85.120003,85.82,70.730453,454330600
11/13/2008,86.129997,91.730003,82.089996,91.169998,75.139778,753141900
11/14/2008,89.410004,92.059998,86.519997,86.620003,71.389793,540352300
11/17/2008,86.379997,88.559998,85.160004,85.470001,70.442009,415254900
11/18/2008,85.150002,87.220001,82.910004,87.080002,71.768913,523811800
11/19/2008,85.910004,86.870003,80.919998,81.5,67.170036,558327600
11/20/2008,80.129997,82.510002,75.050003,75.449997,62.183777,814180400
11/21/2008,77.459999,80.900002,74.339996,79.519997,65.538155,718536500
11/24/2008,81.919998,86.989998,80.360001,85.029999,70.079376,523305300
11/25/2008,87.300003,87.510002,83.82,85.660004,70.598602,454112400
11/26/2008,84.300003,89.190002,84.239998,88.970001,73.326584,370134200
11/28/2008,88.629997,90.129997,88.480003,90.089996,74.249664,118308100
12/1/2008,87.510002,87.550003,81.860001,82.110001,67.672768,369927100
12/2/2008,83.470001,85.489998,82.040001,85.269997,70.277184,469508400
12/3/2008,83.400002,87.830002,83.139999,87.32,71.966743,519863500
12/4/2008,86.059998,88.050003,83.739998,85.300003,70.301903,444173800
12/5/2008,83.650002,88.419998,82.239998,87.93,72.46949,471905300
12/8/2008,90.339996,92.379997,88.080002,91,74.999672,412859300
12/9/2008,90.370003,92.129997,88.980003,89.5,73.763428,370790000
12/10/2008,90.32,91.360001,89,90.110001,74.266167,396187400
12/11/2008,89.540001,91,87.370003,87.940002,72.47773,365061000
12/12/2008,85.550003,89.07,85.199997,88.989998,73.343109,415060400
12/15/2008,89.019997,89.150002,86.290001,87.75,72.321121,256694200
12/16/2008,91.879997,92.019997,88.18,91.879997,75.724945,377699500
12/17/2008,90.839996,92.43,90.059998,90.989998,74.991402,281819800
12/18/2008,91.400002,91.669998,88.209999,89.290001,73.590347,374673300
12/19/2008,89.099998,90.620003,88.089996,88.190002,73.273766,301451300
12/22/2008,88.580002,88.669998,85.489998,87.059998,72.334908,243759500
12/23/2008,87.529999,87.93,85.800003,86.160004,71.587143,221625200
12/24/2008,86.449997,86.870003,86,86.660004,72.002579,62061600
12/26/2008,87.239998,87.300003,86.5,87.160004,72.418022,74767700
12/29/2008,87.239998,87.330002,85.599998,86.910004,72.210281,127795900
12/30/2008,87.510002,89.050003,86.879997,88.970001,73.921883,168256300
12/31/2008,89.080002,90.970001,88.870003,90.239998,74.977051,193987200
1/2/2009,90.440002,93.440002,89.849998,92.959999,77.237007,227566300
1/5/2009,92.629997,93.660004,91.889999,92.849998,77.145592,240349700
1/6/2009,93.639999,94.449997,92.68,93.470001,77.660736,328260900
1/7/2009,92,92.260002,90.199997,90.669998,75.334312,280899200
1/8/2009,90.160004,91.089996,89.669998,91.040001,75.641724,263834400
1/9/2009,91.160004,91.32,85.360001,89.089996,74.021561,330953600
1/12/2009,88.839996,88.910004,86.410004,86.949997,72.243507,277858500
1/13/2009,86.730003,87.879997,86.199997,87.110001,72.376457,356432300
1/14/2009,85.540001,85.75,83.160004,84.370003,70.099884,435491600
1/15/2009,84.120003,85.25,81.720001,84.400002,70.124809,532647300
1/16/2009,85.860001,85.989998,83.050003,85.059998,70.673187,399237200
1/20/2009,84.230003,85.059998,80.050003,80.57,66.942604,419855200
1/21/2009,81.940002,84.239998,80.470001,84.050003,69.834007,364360700
1/22/2009,82.419998,84.040001,81.169998,82.75,68.753891,427940300
1/23/2009,80.900002,83.989998,80.57,83.110001,69.053009,386800600
1/26/2009,83.589996,85.360001,82.809998,83.68,69.526588,317978800
1/27/2009,84.129997,85.150002,83.300003,84.529999,70.232819,273789700
1/28/2009,86.400002,87.949997,86.07,87.389999,72.609093,330007000
1/29/2009,86.110001,87.489998,84.470001,84.550003,70.249451,294392500
1/30/2009,84.980003,85.400002,82.209999,82.830002,68.820358,383383600
2/2/2009,81.57,83.18,81.309998,82.580002,68.612663,288233300
2/3/2009,83.099998,84.360001,82.220001,83.739998,69.576431,278385800
2/4/2009,84.300003,85.370003,83.040001,83.330002,69.235771,322989300
2/5/2009,82.699997,85.290001,77.730003,84.57,70.266052,417679400
2/6/2009,84.860001,87.339996,84.68,86.980003,72.26844,366101700
2/9/2009,86.959999,87.739998,86.32,87.099998,72.368156,240075200
2/10/2009,86.269997,87.029999,82.449997,83.110001,69.053009,536212800
2/11/2009,83.449997,84.050003,82.400002,83.599998,69.460106,324442500
2/12/2009,82.169998,83.82,81.050003,83.660004,69.509972,469302200
2/13/2009,83.550003,84.239998,82.739998,82.760002,68.762184,293998400
2/17/2009,80.160004,82.959999,79.169998,79.220001,65.820938,478910100
2/18/2009,79.790001,79.940002,78.279999,79.029999,65.663086,362964800
2/19/2009,79.839996,80.150002,78.019997,78.18,64.956841,316867500
2/20/2009,76.730003,78.339996,75.769997,77.419998,64.325394,477176600
2/23/2009,78.269997,78.269997,74.589996,74.650002,62.023911,379641400
2/24/2009,75.290001,77.949997,74.699997,77.480003,64.375244,426260900
2/25/2009,77.139999,78.419998,75.629997,76.870003,63.868431,461985800
2/26/2009,77.82,79.669998,75.529999,75.620003,62.829865,363353900
2/27/2009,74.010002,75.690002,73.809998,73.93,61.425686,470510900
3/2/2009,72.519997,73.919998,70.370003,70.599998,58.658897,426452600
3/3/2009,71.610001,71.699997,69.639999,70.07,58.218559,443761000
3/4/2009,71.230003,72.870003,70.07,71.730003,59.597778,462753100
3/5/2009,70.099998,71.730003,68.169998,68.800003,57.163368,485549400
3/6/2009,69.400002,70.449997,67.099998,68.919998,57.263058,490470000
3/9/2009,67.949997,70,67.730003,68.110001,56.590065,379905300
3/10/2009,69.510002,72.370003,69.370003,72.169998,59.963375,406227900
3/11/2009,73,73.75,71.830002,72.639999,60.353855,356648300
3/12/2009,72.620003,75.75,71.970001,75.5,62.730141,409702700
3/13/2009,76.010002,76.980003,74.730003,76.089996,63.22036,337474700
3/16/2009,76.959999,77.970001,75.809998,75.860001,63.029251,360644900
3/17/2009,76.07,78.360001,75.449997,78.18,64.956841,356814300
3/18/2009,77.809998,80.900002,77.07,79.93,66.410843,473273200
3/19/2009,80.93,81,78.690002,78.940002,65.588287,428520400
3/20/2009,78.760002,78.910004,76.529999,76.709999,64.191643,371078200
3/23/2009,78.739998,82.290001,78.309998,82.220001,68.802483,419933300
3/24/2009,81.239998,82.360001,80.510002,80.599998,67.446861,330271000
3/25/2009,81.230003,82.699997,79.059998,81.449997,68.158127,441775100
3/26/2009,82.25,83.300003,81.32,83.110001,69.547264,422025200
3/27/2009,82.050003,82.529999,81.309998,81.610001,68.292015,322332300
3/30/2009,79.800003,79.870003,77.959999,78.790001,65.932236,324108500
3/31/2009,79.559998,81.080002,79.050003,79.519997,66.543114,364238300
4/1/2009,78.529999,81.419998,78.330002,81.059998,67.831802,377018300
4/2/2009,83.080002,84.610001,81.129997,83.43,69.815025,476230700
4/3/2009,83.489998,84.279999,82.669998,84.260002,70.509598,284646300
4/6/2009,83.339996,84.279999,82.290001,83.599998,69.957314,264866600
4/7/2009,82.25,82.650002,81.510002,81.650002,68.325516,258947800
4/8/2009,82.059998,82.940002,81.540001,82.529999,69.061913,230402800
4/9/2009,84.669998,85.82,84.330002,85.809998,71.806625,269653500
4/13/2009,84.919998,86.540001,84.580002,85.830002,71.82338,224847500
4/14/2009,85.029999,85.760002,84.080002,84.349998,70.584885,276598800
4/15/2009,83.839996,85.419998,83.610001,85.25,71.338013,250726100
4/16/2009,85.93,87.150002,84.769997,86.5,72.384048,335202900
4/17/2009,86.830002,87.650002,86.139999,87.080002,72.869385,262649000
4/20/2009,85.540001,87.050003,83.339996,83.43,69.815025,293690100
4/21/2009,82.82,85.129997,82.75,85.059998,71.179024,114090900
4/22/2009,84.290001,86.339996,84.07,84.540001,70.743866,340395200
4/23/2009,84.709999,85.419998,83.629997,85.370003,71.438431,324903700
4/24/2009,86.029999,87.309998,85.690002,86.660004,72.517921,287703000
4/27/2009,85.68,87.010002,85.540001,85.839996,71.831734,289581600
4/28/2009,84.970001,86.589996,84.760002,85.57,71.605789,247926300
4/29/2009,86.519997,88.360001,86.300003,87.389999,73.128769,311505700
4/30/2009,88.550003,89.019997,86.919998,87.419998,73.153893,301419800
5/1/2009,87.440002,88.209999,86.720001,87.889999,73.547195,236110300
5/4/2009,88.550003,90.940002,88.379997,90.879997,76.049271,287120000
5/5/2009,90.57,90.93,89.839996,90.57,75.789818,243036300
5/6/2009,91.68,92.199997,90.610001,92.139999,77.10363,291941000
5/7/2009,93.010002,93.150002,90.279999,90.860001,76.032516,317728000
5/8/2009,92.029999,93.220001,91.440002,92.980003,77.806572,299081700
5/11/2009,91.699997,92.110001,91.040001,91.239998,76.350525,247923600
5/12/2009,91.629997,91.830002,89.849998,90.970001,76.124588,282431300
5/13/2009,89.739998,90.010002,88.5,88.68,74.20826,269619100
5/14/2009,88.720001,90.120003,88.5,89.440002,74.844246,260098700
5/15/2009,89.370003,90,88.150002,88.709999,74.233383,271502700
5/18/2009,89.550003,91.339996,88.57,91.230003,76.342133,241447400
5/19/2009,91.18,91.970001,90.809998,91.120003,76.250099,206102200
5/20/2009,91.949997,92.800003,90.410004,90.510002,75.739655,285722200
5/21/2009,89.459999,89.800003,88.260002,89.209999,74.651802,258988400
5/22/2009,89.459999,90,88.68,89.019997,74.49279,166811900
5/26/2009,88.360001,91.559998,88.32,91.300003,76.400734,236318500
5/27/2009,91.440002,91.75,89.529999,89.669998,75.036743,246015800
5/28/2009,90.459999,91.339996,89.099998,90.919998,76.082733,289095000
5/29/2009,91.419998,93.699997,90.68,92.529999,77.429977,258641500
6/1/2009,93.669998,95.169998,93.43,94.769997,79.304451,276246800
6/2/2009,94.400002,95.370003,94.230003,94.849998,79.371399,230874500
6/3/2009,94.040001,94.129997,92.760002,93.650002,78.367226,235310500
6/4/2009,94,94.669998,93.300003,94.529999,79.103607,210102300
6/5/2009,95.489998,95.669998,93.800003,94.550003,79.120346,284257900
6/8/2009,93.839996,95.099998,93.040001,94.160004,78.793991,238565100
6/9/2009,94.690002,95.139999,94.019997,94.639999,79.195671,225125500
6/10/2009,95.480003,95.489998,93.190002,94.400002,78.994843,296100400
6/11/2009,94.580002,96.110001,94.559998,94.82,79.346283,275414200
6/12/2009,94.400002,95.139999,94,95.080002,79.56385,184361800
6/15/2009,93.959999,94.019997,92.400002,92.900002,77.739624,224190500
6/16/2009,93.230003,93.290001,91.580002,91.639999,76.685226,227319000
6/17/2009,91.599998,92.330002,90.830002,91.550003,76.609901,223445200
6/18/2009,91.690002,92.669998,91.25,92.220001,77.170586,211725100
6/19/2009,92.580002,92.699997,91.519997,92.040001,77.455032,215655600
6/22/2009,91.139999,91.190002,89.25,89.279999,75.132378,251913600
6/23/2009,89.470001,89.879997,88.849998,89.349998,75.191315,188309800
6/24/2009,90.160004,91.080002,89.599998,90.120003,75.839256,211577700
6/25/2009,89.669998,92.169998,89.57,92.080002,77.488693,279411000
6/26/2009,91.769997,92.239998,91.269997,91.839996,77.286705,167579000
6/29/2009,92.110001,92.82,91.599998,92.699997,78.010445,168481300
6/30/2009,92.720001,93.059998,91.269997,91.949997,77.379295,228888200
7/1/2009,92.339996,93.230003,92.209999,92.330002,77.699059,173041100
7/2/2009,91.129997,92.360001,89.760002,89.809998,75.578392,212309900
7/6/2009,88.940002,89.93,88.660004,89.800003,75.569992,174499600
7/7/2009,89.709999,89.82,88,88.059998,74.105698,197088900
7/8/2009,88.589996,88.800003,87,88,74.055214,248050500
7/9/2009,88.610001,88.900002,87.910004,88.169998,74.198273,163777600
7/10/2009,87.699997,88.489998,87.349998,87.959999,74.021561,173520300
7/13/2009,88.309998,90.169998,87.589996,90.099998,75.822449,217413500
7/14/2009,90.379997,90.690002,89.730003,90.610001,76.251625,181487400
7/15/2009,91.809998,93.510002,90.68,93.260002,78.481712,220877900
7/16/2009,93,94.510002,92.82,93.110001,78.355469,231174500
7/17/2009,94.059998,94.32,93.540001,94.129997,79.213837,138561700
7/20/2009,94.68,95.290001,94.190002,95.129997,80.055374,164179400
7/21/2009,95.870003,95.900002,94.419998,95.57,80.425652,217718300
7/22/2009,94.959999,96.129997,94.889999,95.550003,80.408821,196068100
7/23/2009,95.610001,98.080002,95.529999,97.660004,82.184479,258795500
7/24/2009,97.199997,98.139999,96.690002,98.059998,82.521072,154003100
7/27/2009,97.879997,98.400002,97.339996,98.349998,82.765114,159259400
7/28/2009,97.660004,98.370003,97.059998,97.889999,82.378006,186685200
7/29/2009,97.440002,98.089996,96.980003,97.650002,82.176071,194399300
7/30/2009,98.830002,99.830002,98.599998,98.669998,83.034401,225575400
7/31/2009,98.650002,99.470001,98.379997,98.809998,83.152229,207358000
8/3/2009,99.849998,100.529999,99.309998,100.440002,84.523949,175776900
8/4/2009,99.989998,100.839996,99.779999,100.699997,84.742706,176714600
8/5/2009,100.769997,100.860001,99.580002,100.410004,84.498688,184726400
8/6/2009,100.870003,101.019997,99.419998,99.889999,84.061104,193203800
8/7/2009,100.940002,102.029999,100.389999,101.199997,85.163498,220640900
8/10/2009,100.739998,101.220001,100.269997,100.989998,84.986755,130898700
8/11/2009,100.540001,100.610001,99.459999,99.730003,83.92643,157301000
8/12/2009,99.559998,101.559998,99.510002,100.800003,84.826881,219052400
8/13/2009,101.260002,101.610001,100.260002,101.57,85.474861,176449500
8/14/2009,101.519997,101.599998,99.699997,100.790001,84.818474,199616100
8/17/2009,98.849998,98.949997,98.110001,98.309998,82.731453,237667500
8/18/2009,98.529999,99.440002,98.349998,99.089996,83.387848,173461500
8/19/2009,98.309998,100.300003,98.209999,99.959999,84.119995,192812800
8/20/2009,100.089996,101.220001,99.870003,100.989998,84.986755,174131300
