Date,Open,High,Low,Last,Volume
2013-07-09,164.98,165.33,164.27,165.13,119185700
2013-07-10,164.97,165.75,164.63,165.19,120163000
2013-07-11,167.11,167.61,165.18,167.44,135455000
2013-07-12,167.39,167.93,167.13,167.51,102135100
2013-07-15,167.97,168.39,167.68,168.16,69378040
2013-07-16,168.26,168.36,167.07,167.53,87040310
2013-07-17,168.16,168.48,167.73,167.95,91745390
2013-07-18,168.31,169.27,168.20,168.87,103941100
2013-07-19,168.52,169.23,168.31,169.17,103697200
2013-07-22,169.41,169.74,169.01,169.50,79303210
2013-07-23,169.80,169.83,169.05,169.14,80259720
2013-07-24,169.79,169.86,168.18,168.52,112777900
2013-07-25,168.22,169.08,167.94,168.93,111054400
2013-07-26,168.22,169.16,167.52,169.11,107675400
2013-07-29,168.68,169.06,168.11,168.59,79697560
2013-07-30,169.10,169.28,168.19,168.59,85104340
2013-07-31,168.94,169.85,168.49,168.71,142300900
2013-08-01,169.99,170.81,169.90,170.66,110180200
2013-08-02,170.28,170.97,170.05,170.95,91001090
2013-08-05,170.57,170.96,170.35,170.70,53756740
2013-08-06,170.37,170.74,169.35,169.73,87329520
2013-08-07,169.19,169.43,168.55,169.18,84595660
2013-08-08,169.98,170.18,168.93,169.80,101933800
2013-08-09,169.58,170.10,168.72,169.31,91764770
2013-08-12,168.46,169.31,168.38,169.11,68436540
2013-08-13,169.41,169.90,168.41,169.61,80643640
2013-08-14,169.53,169.80,168.70,168.74,79472280
2013-08-15,167.41,167.43,166.09,166.38,152034400
2013-08-16,166.06,166.63,165.50,165.83,130567900
2013-08-19,165.64,166.21,164.76,164.77,96318880
2013-08-20,165.04,166.20,164.86,165.58,89217020
2013-08-21,165.12,166.03,164.19,164.56,159319100
2013-08-22,164.90,166.30,164.89,166.06,101368100
2013-08-23,166.55,166.83,165.77,166.62,90870320
2013-08-26,166.79,167.30,165.89,166.00,89475710
2013-08-27,164.36,166.00,163.21,163.33,158281400
2013-08-28,163.26,164.49,163.05,163.91,107694100
2013-08-29,163.55,165.04,163.40,164.17,118861100
2013-08-30,164.51,164.53,163.17,163.65,134571600
2013-09-03,165.23,165.58,163.70,164.39,142322800
2013-09-04,164.43,166.03,164.14,165.75,95206890
2013-09-05,165.85,166.40,165.73,165.96,62943600
2013-09-06,166.51,166.98,164.48,166.04,159614800
2013-09-09,166.45,167.73,166.45,167.63,83392980
2013-09-10,168.64,168.90,168.26,168.87,103397000
2013-09-11,168.64,169.40,168.35,169.40,94282020
2013-09-12,169.34,169.56,168.72,168.95,83098160
2013-09-13,169.13,169.46,168.74,169.33,72463420
2013-09-16,171.16,171.24,170.04,170.31,126097900
2013-09-17,170.46,171.11,170.46,171.07,82139260
2013-09-18,171.01,173.52,170.58,173.05,203004600
2013-09-19,173.52,173.60,172.59,172.76,146407400
2013-09-20,172.33,172.33,170.58,170.72,132405500
2013-09-23,170.49,170.65,169.39,169.93,104516600
2013-09-24,169.90,170.53,169.21,169.53,101010600
2013-09-25,169.64,169.98,168.89,169.04,117189500
2013-09-26,169.32,170.17,169.05,169.69,77002020
2013-09-27,168.84,169.14,168.47,168.91,98708380
2013-09-30,167.48,168.54,167.15,168.01,143590600
2013-10-01,168.14,169.50,167.97,169.34,125658900
2013-10-02,168.35,169.34,167.83,169.18,112796700
2013-10-03,168.79,168.94,166.84,167.62,176530200
2013-10-04,167.75,169.06,167.53,168.89,96846070
2013-10-07,167.42,168.45,167.25,167.43,96034440
2013-10-08,167.40,167.62,165.36,165.48,176584600
2013-10-09,165.80,166.20,164.53,165.60,168208700
2013-10-10,167.29,169.26,167.23,169.17,192484200
2013-10-11,168.91,170.32,168.77,170.26,104957000
2013-10-14,169.21,171.08,169.08,170.94,111805000
2013-10-15,170.51,171.15,169.47,169.70,153895800
2013-10-16,170.72,172.16,170.64,172.07,160972100
2013-10-17,171.37,173.32,171.34,173.22,128904200
2013-10-18,173.86,174.51,173.51,174.39,138224500
2013-10-21,174.45,174.75,174.01,174.40,104017700
2013-10-22,174.91,175.93,174.43,175.41,126518800
2013-10-23,174.81,174.89,173.96,174.57,105301400
2013-10-24,174.92,175.37,174.51,175.15,70084910
2013-10-25,175.51,176.00,175.17,175.95,93506930
2013-10-28,175.89,176.47,175.70,176.23,84621650
2013-10-29,176.63,177.24,176.38,177.17,87242650
2013-10-30,177.38,177.51,175.66,176.29,139619700
2013-10-31,176.15,176.89,175.53,175.79,133361400
2013-11-01,176.02,176.61,175.22,176.21,139761000
2013-11-04,176.69,176.90,175.98,176.83,85476660
2013-11-05,176.14,176.75,175.57,176.27,85484030
2013-11-06,177.03,177.50,176.54,177.17,87107180
2013-11-07,177.50,177.64,174.76,174.93,156182400
2013-11-08,174.87,177.31,174.85,177.29,136646700
2013-11-11,177.12,177.53,176.91,177.32,66267300
2013-11-12,176.94,177.36,176.37,176.96,83798500
2013-11-13,176.09,178.43,176.09,178.38,102900200
2013-11-14,178.54,179.42,178.25,179.27,103156300
2013-11-15,179.56,180.12,179.33,180.05,102745200
2013-11-18,180.35,180.50,179.02,179.42,104600700
2013-11-19,179.33,179.87,178.72,179.03,93059340
2013-11-20,179.39,179.93,177.98,178.47,124716100
2013-11-21,178.97,180.05,178.86,179.91,91787920
2013-11-22,179.98,180.83,179.77,180.81,81234750
2013-11-25,181.13,181.17,180.37,180.63,79229870
2013-11-26,180.72,181.22,180.41,180.68,86715530
2013-11-27,180.87,181.24,180.65,181.12,58237350
2013-11-29,181.32,181.75,180.80,181.00,55870900
2013-12-02,181.09,181.43,180.25,180.53,99564260
2013-12-03,179.94,180.39,179.17,179.75,116202100
2013-12-04,179.10,180.48,178.35,179.73,122884000
2013-12-05,179.41,179.74,178.77,178.94,106187100
2013-12-06,180.67,181.11,180.15,180.94,127591900
2013-12-09,181.47,181.67,181.16,181.40,69850100
2013-12-10,180.98,181.36,180.64,180.75,74334270
2013-12-11,180.81,180.85,178.50,178.72,133081900
2013-12-12,178.64,178.86,177.76,178.13,115262100
2013-12-13,178.50,178.66,177.77,178.11,107707500
2013-12-16,178.95,179.81,178.90,179.22,94526130
2013-12-17,179.36,179.41,178.25,178.65,86803880
2013-12-18,178.92,181.73,177.32,181.70,234420400
2013-12-19,181.19,181.70,180.71,181.49,136558000
2013-12-20,180.67,181.99,180.57,181.56,196525900
2013-12-23,182.41,182.64,182.07,182.53,85385940
2013-12-24,182.54,183.01,182.53,182.93,45368840
2013-12-26,183.34,183.96,183.32,183.86,63197700
2013-12-27,184.10,184.18,183.66,183.85,61731340
2013-12-30,183.87,184.02,183.58,183.82,56807170
2013-12-31,184.07,184.69,183.93,184.69,86121760
2014-01-02,183.98,184.07,182.48,182.92,119392300
2014-01-03,183.21,183.60,182.63,182.89,81331220
2014-01-06,183.47,183.56,182.08,182.36,106828500
2014-01-07,183.09,183.79,182.95,183.48,86018680
2014-01-08,183.45,183.83,182.89,183.52,96477140
2014-01-09,184.10,184.13,182.80,183.64,90521810
2014-01-10,183.95,184.22,183.01,184.14,101936400
2014-01-13,183.71,184.18,181.34,181.69,149430100
2014-01-14,182.28,183.77,181.95,183.67,104588600
2014-01-15,184.10,184.94,183.71,184.66,96591250
2014-01-16,184.28,184.66,183.83,184.42,72079880
2014-01-17,184.10,184.45,183.32,183.64,103891700
2014-01-21,184.70,184.77,183.05,184.18,88540350
2014-01-22,184.49,184.57,183.91,184.30,60637390
2014-01-23,183.36,183.40,181.82,182.79,132220300
2014-01-24,181.60,181.66,178.83,178.89,208427800
2014-01-27,179.06,179.52,177.12,178.01,179873900
2014-01-28,178.14,179.30,178.12,179.07,108687800
2014-01-29,177.56,178.55,176.88,177.35,215115400
2014-01-30,178.86,179.81,178.26,179.23,116109700
2014-01-31,177.02,179.29,176.92,178.18,193963700
2014-02-03,177.95,178.37,173.83,174.17,253843100
2014-02-04,174.95,175.84,174.11,175.39,164716100
2014-02-05,174.79,175.56,173.71,175.17,163611500
2014-02-06,175.58,177.48,175.22,177.48,132246200
2014-02-07,178.31,179.87,177.73,179.68,170688400
2014-02-10,179.70,180.07,179.21,180.01,91885210
2014-02-11,180.16,182.44,180.04,181.98,121437000
2014-02-12,182.22,182.83,181.71,182.07,94405400
2014-02-13,180.84,183.20,180.83,183.01,98831510
2014-02-14,182.84,184.36,182.67,184.02,96463070
2014-02-18,184.19,184.49,183.65,184.24,80002130
2014-02-19,183.76,184.95,182.87,183.02,125973100
2014-02-20,183.27,184.52,182.60,184.10,104838500
2014-02-21,184.49,184.89,183.80,183.89,118061400
2014-02-24,184.28,186.15,184.20,184.91,113819000
2014-02-25,185.03,185.59,184.23,184.84,116668300
2014-02-26,185.11,185.60,184.33,184.85,98280850
2014-02-27,184.59,185.87,184.37,185.82,93701360
2014-02-28,185.79,187.15,185.05,186.29,150550800
2014-03-03,184.69,185.45,183.75,184.98,167433300
2014-03-04,186.75,187.98,186.75,187.58,169547700
2014-03-05,187.72,188.07,187.45,187.75,88259840
2014-03-06,188.21,188.61,187.78,188.18,82291040
2014-03-07,188.87,188.96,187.43,188.26,117460300
2014-03-10,187.94,188.23,187.08,188.16,74695300
2014-03-11,188.44,188.71,186.80,187.23,98816970
2014-03-12,186.32,187.35,185.90,187.28,104682500
2014-03-13,187.84,187.99,184.66,185.18,154051000
2014-03-14,184.80,185.80,184.44,184.66,153636400
2014-03-17,185.59,186.77,185.51,186.33,98178680
2014-03-18,186.71,187.91,186.51,187.66,101623900
2014-03-19,187.70,187.94,185.47,186.66,176027700
2014-03-20,186.25,187.89,185.92,187.75,116924800
2014-03-21,187.72,189.02,186.03,186.20,161443100
2014-03-24,186.82,187.07,184.62,185.43,120725800
2014-03-25,186.37,186.94,185.27,186.31,103343800
2014-03-26,187.03,187.34,184.92,184.97,119591100
2014-03-27,184.77,185.34,183.90,184.58,141933100
2014-03-28,185.11,186.42,185.00,185.49,101375100
2014-03-31,186.65,187.30,185.52,187.01,99563690
2014-04-01,187.62,188.36,187.00,188.25,88921020
2014-04-02,188.50,189.13,188.14,188.88,78644710
2014-04-03,189.17,189.22,188.05,188.63,77205590
2014-04-04,189.64,189.70,186.10,186.40,168976000
2014-04-07,185.90,186.26,183.96,184.34,140637100
2014-04-08,184.21,185.40,183.59,185.10,112555000
2014-04-09,185.60,187.15,185.06,187.09,100006500
2014-04-10,187.09,187.17,182.93,183.16,172666800
2014-04-11,182.17,183.42,181.31,181.51,166983600
2014-04-14,182.93,183.37,181.44,182.94,132171000
2014-04-15,183.32,184.33,181.51,184.20,156836500
2014-04-16,185.47,186.14,184.65,186.13,104069100
2014-04-17,185.88,186.91,185.56,186.39,105142500
2014-04-21,186.44,187.10,186.21,187.04,68159790
2014-04-22,187.23,188.40,187.13,187.89,85684410
2014-04-23,187.81,187.92,187.30,187.45,73573920
2014-04-24,188.37,188.39,186.93,187.83,88076060
2014-04-25,187.21,187.33,185.87,186.29,100296800
2014-04-28,187.05,187.69,184.96,186.88,134928700
2014-04-29,187.48,188.04,187.08,187.75,83898930
2014-04-30,187.44,188.50,187.18,188.31,101247200
2014-05-01,188.22,188.84,187.73,188.33,92857920
2014-05-02,188.31,189.14,187.78,188.06,97967130
2014-05-05,187.14,188.55,186.62,188.42,75816370
2014-05-06,188.00,188.13,186.74,186.78,85333680
2014-05-07,187.43,187.97,186.01,187.88,106320700
2014-05-08,187.67,189.05,187.08,187.68,93479080
2014-05-09,187.69,188.04,186.83,187.96,83638350
2014-05-12,188.76,189.88,188.00,189.79,86869000
2014-05-13,190.03,190.42,189.77,189.96,66402210
2014-05-14,189.79,189.88,188.79,189.06,72236690
2014-05-15,188.67,188.72,186.48,187.40,154870300
2014-05-16,187.51,188.13,186.72,188.05,97346150
2014-05-19,187.69,188.89,187.52,188.74,63652770
2014-05-20,188.65,188.67,187.07,187.55,111495700
2014-05-21,188.10,189.22,188.06,189.13,88988990
2014-05-22,189.18,189.98,188.86,189.59,61509200
2014-05-23,189.75,190.48,189.59,190.35,61092770
2014-05-27,191.05,191.58,190.95,191.52,71932270
2014-05-28,191.52,191.82,191.06,191.38,66064100
2014-05-29,191.82,192.40,191.33,192.37,64122290
2014-05-30,192.19,192.80,192.03,192.68,76206700
2014-06-02,192.95,192.99,191.97,192.90,64215900
2014-06-03,192.40,192.90,192.25,192.80,64982240
2014-06-04,192.47,193.30,192.27,193.19,55017100
2014-06-05,193.41,194.65,192.70,194.45,91942250
2014-06-06,194.87,195.43,194.78,195.38,78649300
2014-06-09,195.35,196.05,195.17,195.58,65005650
2014-06-10,195.33,195.64,194.92,195.60,54728830
2014-06-11,194.90,195.12,194.48,194.92,68700400
2014-06-12,194.65,194.80,193.11,193.54,106122900
2014-06-13,193.90,194.32,193.30,194.13,81977300
2014-06-16,193.89,194.70,193.66,194.29,87358270
2014-06-17,194.02,194.97,193.81,194.83,84775210
2014-06-18,194.83,196.37,194.40,196.26,105142300
2014-06-19,196.43,196.60,195.80,196.48,85824620
2014-06-20,196.03,196.10,195.70,195.94,99956390
2014-06-23,195.97,196.05,195.52,195.88,70445400
2014-06-24,195.53,196.50,194.48,194.70,95988380
2014-06-25,194.25,195.78,194.25,195.58,82268020
2014-06-26,195.61,195.63,194.13,195.44,84265690
2014-06-27,194.98,195.88,194.89,195.82,71154680
2014-06-30,195.70,196.17,195.53,195.72,70201190
2014-07-01,196.19,197.63,196.13,197.03,90321710
2014-07-02,197.05,197.48,196.96,197.23,52313800
2014-07-03,197.79,198.29,197.64,198.20,52938830
2014-07-07,197.82,197.98,197.22,197.51,61636660
2014-07-08,197.15,197.22,195.76,196.24,108050700
2014-07-09,196.73,197.30,196.31,197.12,72921900
2014-07-10,195.22,196.86,195.06,196.34,98825290
2014-07-11,196.22,196.75,195.78,196.61,63448170
2014-07-14,197.61,197.86,197.44,197.60,58562590
2014-07-15,197.72,198.10,196.36,197.23,111294600
2014-07-16,198.11,198.26,197.42,197.96,79967700
2014-07-17,197.35,198.10,195.43,195.71,144249500
2014-07-18,196.35,197.91,196.24,197.71,124236300
2014-07-21,197.09,197.50,196.43,197.34,67465850
2014-07-22,198.01,198.56,197.87,198.20,67490070
2014-07-23,198.50,198.85,198.10,198.64,61583850
2014-07-24,198.83,199.06,198.45,198.65,56372600
2014-07-25,198.09,198.26,197.33,197.72,76774590
2014-07-28,197.76,198.09,196.62,197.80,69081970
2014-07-29,198.17,198.45,196.92,196.95,80364470
2014-07-30,197.65,197.91,196.16,196.98,104066800
2014-07-31,195.61,195.78,192.97,193.09,182368000
2014-08-01,192.56,193.76,191.57,192.50,189017400
2014-08-04,192.87,194.30,192.05,193.89,90973750
2014-08-05,193.10,193.60,191.31,192.01,152514900
2014-08-06,191.11,192.89,191.08,192.07,94623780
2014-08-07,192.94,193.13,190.55,191.03,135504400
2014-08-08,191.46,193.37,190.95,193.24,114867300
2014-08-11,193.97,194.66,193.71,193.80,74426250
2014-08-12,193.61,194.15,192.94,193.53,73575610
2014-08-13,194.29,195.06,193.96,194.84,68917050
2014-08-14,195.16,195.76,194.98,195.76,57192040
2014-08-15,196.47,196.65,194.31,195.72,139865800
2014-08-18,196.80,197.45,196.69,197.36,75133430
2014-08-19,197.84,198.54,197.44,198.39,58938860
2014-08-20,198.12,199.16,198.08,198.92,72595130
2014-08-21,199.09,199.76,198.93,199.50,67740270
2014-08-22,199.34,199.69,198.74,199.19,76052890
2014-08-25,200.14,200.59,199.15,200.20,63788690
2014-08-26,200.33,200.82,200.28,200.33,47244660
2014-08-27,200.43,200.57,199.94,200.25,47782100
2014-08-28,199.59,200.27,199.39,200.14,58143490
2014-08-29,200.45,200.73,199.82,200.71,65878360
2014-09-02,200.97,201.00,199.86,200.61,71399620
2014-09-03,201.38,201.41,200.22,200.50,57371000
2014-09-04,200.84,201.58,199.66,200.21,84993660
2014-09-05,200.17,201.19,199.41,201.11,102010300
2014-09-08,200.92,201.21,200.00,200.59,64103050
2014-09-09,200.41,200.55,198.91,199.32,88480030
2014-09-10,199.43,200.20,198.77,200.07,67150040
2014-09-11,199.27,200.33,199.12,200.30,66733800
2014-09-12,200.10,200.12,198.56,199.13,117403300
2014-09-15,199.16,199.32,198.38,198.98,76350030
2014-09-16,198.61,200.84,198.50,200.48,116039000
2014-09-17,200.77,201.68,199.75,200.75,149647200
2014-09-18,201.36,201.85,201.10,201.82,94415600
2014-09-19,201.52,201.90,200.29,200.70,121373900
2014-09-22,200.35,200.38,198.73,199.15,125341100
2014-09-23,198.43,199.26,197.95,198.01,111103600
2014-09-24,198.04,199.69,197.52,199.56,107098000
2014-09-25,199.04,199.05,196.27,196.34,149990800
2014-09-26,196.70,198.39,196.42,197.90,103503900
2014-09-29,196.20,197.89,196.05,197.54,95061580
2014-09-30,197.69,198.30,196.61,197.02,129887300
2014-10-01,196.70,196.77,193.91,194.35,177602400
2014-10-02,194.18,195.06,192.35,194.38,157161800
2014-10-03,195.68,196.94,195.08,196.52,120932900
2014-10-06,197.34,197.60,195.58,196.29,104721100
2014-10-07,195.28,195.72,193.22,193.26,147546700
2014-10-08,193.37,196.92,192.36,196.64,186038800
2014-10-09,196.33,196.60,192.58,192.74,209904000
2014-10-10,192.69,193.65,190.49,190.54,221531600
2014-10-13,190.46,191.15,187.30,187.41,221938600
2014-10-14,188.42,189.82,187.04,187.70,215226000
2014-10-15,185.16,187.69,181.92,186.43,379972000
2014-10-16,183.06,187.58,182.89,186.27,270110200
2014-10-17,188.42,189.75,187.62,188.47,214147600
2014-10-20,188.13,190.45,188.07,190.30,129429000
2014-10-21,191.68,194.20,191.48,194.07,153368100
2014-10-22,194.41,194.91,192.61,192.69,151377900
2014-10-23,194.62,196.20,194.26,194.93,153664900
2014-10-24,195.25,196.49,194.49,196.43,116715200
2014-10-27,195.73,196.45,195.03,196.16,82747540
2014-10-28,196.82,198.42,196.73,198.41,105847800
2014-10-29,198.55,199.12,196.80,198.11,142224000
2014-10-30,197.58,199.95,197.40,199.38,112825200
2014-10-31,201.78,201.82,200.77,201.66,146697400
2014-11-03,201.92,202.45,201.31,201.77,93478670
2014-11-04,201.23,201.60,200.06,201.07,93082060
2014-11-05,202.54,202.59,201.45,202.34,91466110
2014-11-06,202.39,203.26,201.64,203.15,106715600
2014-11-07,203.17,203.60,202.61,203.34,89443040
2014-11-10,203.38,204.04,203.13,203.98,65897370
2014-11-11,204.06,204.31,203.65,204.18,54294510
2014-11-12,203.35,204.24,203.31,203.96,89957030
2014-11-13,204.16,204.83,203.21,204.19,84981760
2014-11-14,204.10,204.49,203.72,204.24,80310420
2014-11-17,203.85,204.58,203.65,204.37,80373860
2014-11-18,204.44,205.92,204.44,205.55,75858730
2014-11-19,205.31,205.55,204.30,205.22,82226470
2014-11-20,204.26,205.71,204.18,205.58,72498660
2014-11-21,207.64,207.84,205.98,206.68,142105400
2014-11-24,207.17,207.39,206.91,207.26,65635340
2014-11-25,207.54,207.79,206.80,207.11,79013710
2014-11-26,207.29,207.76,207.03,207.64,61927210
2014-11-28,207.49,207.87,206.91,207.20,57890090
2014-12-01,206.40,206.54,205.38,205.76,103711100
2014-12-02,205.81,207.34,205.78,207.09,74435510
2014-12-03,207.30,208.15,207.10,207.89,68869870
2014-12-04,207.54,208.27,206.70,207.66,91222700
2014-12-05,207.87,208.47,207.55,208.00,90978050
2014-12-08,207.52,208.12,205.93,206.61,108460400
2014-12-09,204.37,206.60,203.91,206.47,125033900
2014-12-10,205.91,205.98,202.93,203.16,159140400
2014-12-11,203.88,206.19,203.71,204.19,158542800
2014-12-12,202.64,203.82,200.85,200.89,201983200
2014-12-15,201.98,202.53,198.78,199.51,188920400
2014-12-16,198.58,202.40,197.86,197.91,258867900
2014-12-17,198.44,202.34,198.29,201.79,252458700
2014-12-18,204.74,212.97,203.92,206.78,256909600
2014-12-19,206.43,207.33,205.61,206.52,242836400
2014-12-22,206.75,207.47,206.46,207.47,147884900
2014-12-23,208.17,208.23,207.40,207.75,120516200
2014-12-24,208.02,208.34,207.72,207.77,42963400
2014-12-26,208.31,208.85,208.25,208.44,57204150
2014-12-29,208.22,208.97,208.14,208.72,79514380
2014-12-30,208.21,208.37,207.51,207.60,73448190
2014-12-31,207.99,208.19,205.39,205.54,130284300
2015-01-02,206.38,206.88,204.18,205.43,121394000
2015-01-05,204.17,204.37,201.35,201.72,169139200
2015-01-06,202.09,202.72,198.86,199.82,208922400
2015-01-07,201.42,202.72,200.88,202.31,125069700
2015-01-08,204.01,206.16,203.99,205.90,146039400
2015-01-09,206.40,206.42,203.51,204.25,157293400
2015-01-12,204.41,204.60,201.92,202.65,144043100
2015-01-13,204.12,205.48,200.51,202.08,214341100
2015-01-14,199.65,201.10,198.57,200.86,192551700
2015-01-15,201.63,202.01,198.88,199.02,175383200
2015-01-16,198.77,201.82,198.55,201.63,211677200
2015-01-20,202.40,202.72,200.17,202.06,130756800
2015-01-21,201.50,203.66,200.94,203.08,122729500
2015-01-22,203.99,206.26,202.33,206.10,173536400
2015-01-23,205.79,206.10,204.81,204.97,117356900
2015-01-26,204.71,205.56,203.85,205.45,91684840
2015-01-27,202.97,204.12,201.74,202.74,133590500
2015-01-28,204.17,204.29,199.91,200.14,167681700
2015-01-29,200.38,202.30,198.68,201.99,173293000
2015-01-30,200.57,202.17,199.13,199.45,193789000
2015-02-02,200.05,202.03,197.86,201.92,162649000
2015-02-03,203.00,204.85,202.55,204.84,123861500
2015-02-04,203.92,205.38,203.51,204.06,132933500
2015-02-05,204.86,206.30,204.77,206.12,97236260
2015-02-06,206.56,207.24,204.92,205.55,125550800
2015-02-09,204.77,205.64,204.14,204.63,87074270
2015-02-10,205.88,207.12,204.68,206.81,95999260
2015-02-11,206.61,207.45,205.83,206.93,90268410
2015-02-12,207.89,208.99,206.97,208.92,97202820
2015-02-13,209.07,209.84,208.76,209.78,93553960
2015-02-17,209.40,210.32,209.10,210.11,76888670
2015-02-18,209.66,210.22,209.34,210.13,80057400
2015-02-19,209.41,210.42,209.24,209.98,91364150
2015-02-20,209.48,211.33,208.73,211.24,140029800
2015-02-23,210.94,211.21,210.48,211.21,74250690
2015-02-24,211.12,212.05,210.76,211.81,72214030
2015-02-25,211.66,212.24,211.22,211.63,72874810
2015-02-26,211.52,211.71,210.65,211.38,72577040
2015-02-27,211.26,211.58,210.60,210.66,107946400
2015-03-02,210.78,212.06,210.72,211.99,87300760
2015-03-03,211.47,212.05,210.08,211.12,110141700
2015-03-04,210.40,210.49,209.06,210.23,114257600
2015-03-05,210.62,210.80,209.85,210.46,76825940
2015-03-06,209.42,209.94,207.10,207.50,186468600
2015-03-09,207.74,208.79,207.55,208.36,89621890
2015-03-10,206.71,206.81,204.93,204.98,156656000
2015-03-11,205.29,205.50,204.40,204.50,109058000
2015-03-12,205.26,207.18,205.20,207.10,93451320
2015-03-13,206.77,207.93,204.58,205.83,162353900
2015-03-16,206.71,208.69,205.86,208.58,135571800
2015-03-17,207.69,208.42,206.98,207.96,94322500
2015-03-18,207.39,211.27,206.62,210.46,227287200
2015-03-19,209.96,210.47,209.03,209.50,117697000
2015-03-20,209.71,211.02,209.49,210.41,177517400
2015-03-23,210.42,211.11,210.00,210.00,71619060
2015-03-24,209.85,210.40,208.74,208.82,76947650
2015-03-25,209.07,209.35,205.71,205.76,159285600
2015-03-26,204.96,206.37,204.12,205.27,152909900
2015-03-27,205.13,205.95,204.90,205.74,117057900
2015-03-30,206.98,208.61,206.96,208.25,95986750
2015-03-31,207.26,208.10,206.36,206.43,126569200
2015-04-01,206.39,206.42,204.51,205.70,137055500
2015-04-02,205.62,206.98,205.40,206.44,86817710
2015-04-06,205.37,208.45,205.21,207.83,113960800
2015-04-07,207.86,208.76,207.24,207.28,81058840
2015-04-08,207.55,208.51,207.08,207.98,89261180
2015-04-09,207.78,209.18,207.19,208.90,85426740
2015-04-10,209.20,210.09,208.96,210.04,72471010
2015-04-13,209.87,210.63,209.03,209.09,74139030
2015-04-14,208.85,209.71,208.10,209.49,74795430
2015-04-15,210.05,211.04,209.95,210.43,99415800
2015-04-16,210.03,210.98,209.79,210.37,68783390
2015-04-17,208.94,209.23,207.01,207.95,191012500
2015-04-20,209.06,210.25,208.96,209.85,92026870
2015-04-21,210.67,210.86,209.24,209.60,71355280
2015-04-22,210.01,210.85,208.90,210.63,78047720
2015-04-23,210.15,211.94,210.01,211.16,102247700
2015-04-24,211.66,211.97,211.11,211.65,61224640
2015-04-27,212.33,212.48,210.54,210.77,79107250
2015-04-28,210.74,211.50,209.33,211.44,86758030
2015-04-29,210.37,211.29,209.60,210.57,125567200
2015-04-30,209.88,210.35,207.62,208.46,160666400
2015-05-01,209.40,210.77,209.28,210.72,103245100
2015-05-04,211.23,212.02,211.10,211.32,70813860
2015-05-05,211.03,211.46,208.73,208.90,113182500
2015-05-06,209.56,209.93,206.76,208.04,135438200
2015-05-07,207.92,209.38,207.52,208.87,88018400
2015-05-08,210.88,211.86,210.78,211.62,156207000
2015-05-11,211.57,211.89,210.52,210.61,75465110
2015-05-12,209.61,210.63,208.62,209.98,119647000
2015-05-13,210.47,211.22,209.74,210.02,94544280
2015-05-14,211.24,212.32,210.91,212.21,95825920
2015-05-15,212.44,212.61,211.86,212.44,76393990
2015-05-18,212.24,213.40,212.16,213.10,74382800
2015-05-19,213.24,213.57,212.69,213.03,72041550
2015-05-20,213.15,213.78,212.50,212.88,76542810
2015-05-21,212.71,213.75,212.51,213.50,64544870
2015-05-22,213.04,213.54,212.91,212.99,57367260
2015-05-26,212.40,212.91,210.20,210.70,124074500
2015-05-27,211.25,212.98,210.76,212.70,92949380
2015-05-28,212.33,212.59,211.63,212.46,74855480
2015-05-29,212.38,212.43,210.82,211.14,123383800
2015-06-01,211.94,212.34,210.62,211.57,93171140
2015-06-02,211.02,212.19,210.27,211.36,91438580
2015-06-03,212.00,212.67,211.33,211.92,87704660
2015-06-04,211.07,211.86,209.75,210.13,151747400
2015-06-05,209.95,210.58,208.98,209.77,121669100
2015-06-08,209.64,209.82,208.39,208.48,88866040
2015-06-09,208.45,209.10,207.69,208.45,104826800
2015-06-10,209.37,211.41,209.30,210.95,133678600
2015-06-11,211.48,212.09,211.20,211.63,73755850
2015-06-12,210.64,211.48,209.68,210.01,135327800
2015-06-15,208.64,209.45,207.79,209.11,124240100
2015-06-16,208.93,210.35,208.72,210.25,85152890
2015-06-17,210.59,211.32,209.36,210.59,126642800
2015-06-18,211.31,213.34,210.63,212.78,164892200
2015-06-19,211.46,211.55,210.36,210.81,130219500
2015-06-22,211.91,212.59,211.64,211.89,70514900
2015-06-23,212.14,212.44,211.57,212.04,68053640
2015-06-24,211.72,212.17,210.47,210.50,92151530
2015-06-25,211.10,211.25,209.77,209.86,97026210
2015-06-26,210.29,210.58,209.16,209.82,103470400
2015-06-29,208.05,209.83,205.33,205.42,194187600
2015-06-30,207.26,207.32,205.28,205.85,182761900
2015-07-01,207.73,208.03,206.56,207.50,134195600
2015-07-02,208.07,208.27,206.81,207.31,104256300
2015-07-06,205.77,207.65,205.53,206.72,117560100
2015-07-07,206.96,208.17,204.11,208.02,173452600
2015-07-08,206.45,206.76,204.25,204.53,163538700
2015-07-09,207.04,207.35,204.77,204.90,141251300
2015-07-10,207.29,207.98,204.95,207.48,129124200
2015-07-13,208.99,209.90,208.94,209.77,105721800
2015-07-14,209.72,211.05,209.65,210.68,81287840
2015-07-15,210.73,211.28,210.04,210.61,97532900
2015-07-16,211.87,212.30,211.58,212.30,105988600
2015-07-17,212.29,212.55,211.80,212.48,88094480
2015-07-20,212.75,213.18,212.21,212.59,70280430
2015-07-21,212.43,212.74,211.39,211.75,77743460
2015-07-22,210.93,211.77,210.89,211.37,88346410
2015-07-23,211.53,211.65,209.75,210.18,90364920
2015-07-24,210.30,210.37,207.60,208.00,117558700
2015-07-27,206.94,207.55,206.26,206.79,130669700
